sample_i	sample_j	discordance	number_of_sites	concordance
QX1215	ED3021	182488	529650	0.655455
QX1215	ED3040	169732	494125	0.6565
QX1215	ED3042	182823	534171	0.657744
QX1215	ED3046	172934	508976	0.660232
QX1215	ED3048	179139	524731	0.658608
QX1215	ED3049	171399	509957	0.663895
QX1215	ED3052	171512	499784	0.656828
QX1215	ED3057	184232	536916	0.65687
QX1215	ED3072	184171	536699	0.656845
QX1215	ED3073	175102	514706	0.659802
QX1215	ED3077	171079	498038	0.656494
QX1215	EG4347	179873	525157	0.657487
QX1215	EG4348	124058	353482	0.64904
QX1215	EG4349	174940	509383	0.656565
QX1215	EG4724	171961	509388	0.662416
QX1215	EG4725	177355	526950	0.663431
QX1215	EG4946	175704	511256	0.656329
QX1215	GXW1	176373	506865	0.652032
QX1215	JT11398	178108	519094	0.656887
QX1215	JU1088	179522	519232	0.654255
QX1215	JU1172	178016	515705	0.65481
QX1215	JU1200	177445	517749	0.657276
QX1215	JU1212	173816	496656	0.650027
QX1215	JU1213	179283	521283	0.656074
QX1215	JU1242	174793	515274	0.660777
QX1215	JU1246	182355	526594	0.653709
QX1215	JU1395	165283	479495	0.655298
QX1215	JU1400	171661	513688	0.665826
QX1215	JU1401	184594	536894	0.656182
QX1215	JU1409	174632	510316	0.657796
QX1215	JU1440	175923	522726	0.663451
QX1215	JU1491	174742	518245	0.66282
QX1215	JU1516	181215	520825	0.652062
QX1215	JU1530	176631	516990	0.658347
QX1215	JU1568	178147	519259	0.656921
QX1215	JU1580	155221	440497	0.647623
QX1215	JU1581	168405	484200	0.6522
QX1215	JU1586	165403	492220	0.663965
QX1215	JU1652	179150	530071	0.662026
QX1215	JU1896	179613	525061	0.65792
QX1215	JU2001	179111	520697	0.656017
QX1215	JU2007	178996	520941	0.656399
QX1215	JU2316	175279	522980	0.664846
QX1215	JU2464	178041	526411	0.661783
QX1215	JU2466	181675	530624	0.65762
QX1215	JU2467	181030	535553	0.661976
QX1215	JU2468	179454	530581	0.661778
QX1215	JU2513	182103	534589	0.659359
QX1215	JU2519	168639	501707	0.66387
QX1215	JU2522	181977	535588	0.66023
QX1215	JU2526	177841	533624	0.66673
QX1215	JU258	175988	523142	0.663594
QX1215	JU263	184139	538429	0.658007
QX1215	JU300	180704	529834	0.658942
QX1215	JU310	167294	494543	0.66172
QX1215	JU311	179392	521513	0.656016
QX1215	JU312	177469	518158	0.6575
QX1215	JU315	176723	514851	0.656749
QX1215	JU319	183824	534929	0.656358
QX1215	JU322	183298	533914	0.65669
QX1215	JU323	174553	509732	0.657559
QX1215	JU345	177793	516665	0.655883
QX1215	JU346	166873	494817	0.662758
QX1215	JU360	175393	515297	0.659627
QX1215	JU361	184069	535223	0.656089
QX1215	JU363	178251	522379	0.658771
QX1215	JU367	178292	521547	0.658148
QX1215	JU393	177753	508352	0.650335
QX1215	JU394	177113	523594	0.661736
QX1215	JU397	175032	508459	0.65576
QX1215	JU400	180469	532178	0.660886
QX1215	JU406	175003	516096	0.66091
QX1215	JU440	180850	527907	0.657421
QX1215	JU533	183560	532627	0.655369
QX1215	JU561	178996	527064	0.66039
QX1215	JU642	171410	501762	0.658384
QX1215	JU751	178211	521125	0.658026
QX1215	JU774	170732	507949	0.66388
QX1215	JU775	171726	510688	0.663736
QX1215	JU778	174868	514210	0.659929
QX1215	JU782	172853	505710	0.658197
QX1215	JU792	170917	495228	0.654872
QX1215	JU830	181695	525635	0.654332
QX1215	JU847	170806	503494	0.660759
QX1215	KR314	175184	507393	0.654737
QX1215	LKC34	178947	525427	0.659426
QX1215	LSJ1	170634	503315	0.66098
QX1215	MY1	168663	500925	0.663297
QX1215	MY10	183660	525597	0.650569
QX1215	MY16	178501	507447	0.648237
QX1215	MY18	171874	497904	0.654805
QX1215	MY2	184445	518152	0.644033
QX1215	MY23	183613	514704	0.643265
QX1215	MY6	184081	533409	0.654897
QX1215	N2	170792	495091	0.655029
QX1215	NIC1	181700	530819	0.657699
QX1215	NIC166	171555	498854	0.656102
QX1215	NIC195	178697	514462	0.652653
QX1215	NIC196	181908	523756	0.652686
QX1215	NIC197	177753	511728	0.652642
QX1215	NIC198	165026	473716	0.651635
QX1215	NIC199	176938	505600	0.650044
QX1215	NIC2	180207	528145	0.658793
QX1215	NIC200	181165	518075	0.650311
QX1215	NIC207	182757	531892	0.656402
QX1215	NIC231	179496	526116	0.658828
QX1215	NIC232	178130	521892	0.658684
QX1215	NIC236	163397	482002	0.661003
QX1215	NIC237	173218	514685	0.663449
QX1215	NIC242	182081	527701	0.654954
QX1215	NIC251	185036	525187	0.647676
QX1215	NIC252	173004	511089	0.661499
QX1215	NIC255	177841	520830	0.658543
QX1215	NIC256	162443	478063	0.660206
QX1215	NIC258	173265	518798	0.666026
QX1215	NIC259	178405	518744	0.656083
QX1215	NIC260	178881	530487	0.662799
QX1215	NIC261	181867	533463	0.659082
QX1215	NIC262	177071	518296	0.658359
QX1215	NIC263	168214	492232	0.658263
QX1215	NIC265	173745	521623	0.666915
QX1215	NIC266	175864	525751	0.665499
QX1215	NIC267	180084	527309	0.658485
QX1215	NIC268	181344	525678	0.655028
QX1215	NIC269	182588	529295	0.655035
QX1215	NIC270	181820	531328	0.657801
QX1215	NIC271	173684	512125	0.660856
QX1215	NIC272	171941	510639	0.663283
QX1215	NIC273	176924	522981	0.661701
QX1215	NIC274	182604	539523	0.661545
QX1215	NIC275	168138	486273	0.654231
QX1215	NIC276	174754	507745	0.655823
QX1215	NIC277	181731	530889	0.657686
QX1215	NIC3	181308	534173	0.660582
QX1215	NIC4	180166	530649	0.66048
QX1215	PB303	178219	511122	0.651318
QX1215	PB306	176428	524401	0.663563
QX1215	PS2025	173343	514128	0.662841
QX1215	PX174	186946	537444	0.652157
QX1215	PX179	174504	509469	0.657479
QX1215	QG2075	185062	538686	0.656457
QX1215	QG536	174096	505936	0.655893
QX1215	QG537	174861	515521	0.660807
QX1215	QG538	178684	519167	0.655826
QX1215	QG556	179076	520191	0.65575
QX1215	QG557	179232	521094	0.656047
QX1215	QG558	170749	494568	0.654751
QX1215	QW947	179482	532937	0.663221
QX1215	QX1211	165	526198	0.999686
QX1215	QX1212	178612	525542	0.660138
QX1215	QX1213	174453	512319	0.659484
QX1215	QX1214	172145	506028	0.659811
QX1216	AB1	168117	503792	0.666297
QX1216	AB2	177004	525488	0.663163
QX1216	AB3	178333	528150	0.662344
QX1216	AB4	155104	468368	0.668842
QX1216	BRC20067	170614	509635	0.665223
QX1216	CB4851	173831	525482	0.669197
QX1216	CB4852	150842	448922	0.663991
QX1216	CB4853	176160	523796	0.663686
QX1216	CB4854	171943	509894	0.662787
QX1216	CB4855	177689	525207	0.661678
QX1216	CB4856	158327	463523	0.658427
QX1216	CB4932	164057	490666	0.665644
QX1216	CX11254	174111	522855	0.666999
QX1216	CX11262	169609	502976	0.662789
QX1216	CX11264	164951	489450	0.662987
QX1216	CX11271	162021	488728	0.668484
QX1216	CX11276	172513	520791	0.668748
QX1216	CX11285	163656	493929	0.668665
QX1216	CX11292	167976	501329	0.664939
QX1216	CX11307	171285	514523	0.667099
QX1216	CX11314	173790	520642	0.666201
QX1216	CX11315	176456	520478	0.660973
QX1216	DL200	174907	522149	0.665025
QX1216	DL226	173406	509341	0.659548
QX1216	DL238	177079	517294	0.657682
QX1216	ECA243	172338	518730	0.667769
QX1216	ECA245	170216	504721	0.662752
QX1216	ECA246	176032	523573	0.663787
QX1216	ECA248	172974	511987	0.662152
QX1216	ECA249	177706	528435	0.663713
QX1216	ECA250	169052	502565	0.663622
QX1216	ECA252	174067	517576	0.663688
QX1216	ECA253	176326	523609	0.663249
QX1216	ECA254	180348	534344	0.662487
QX1216	ECA36	37682	506233	0.925564
QX1216	ED3005	174347	515922	0.662067
QX1216	ED3011	174438	517771	0.663098
QX1216	ED3012	168897	509494	0.668501
QX1216	ED3017	166349	497201	0.665429
QX1216	ED3021	177232	524045	0.6618
QX1216	ED3040	164788	488935	0.662965
QX1216	ED3042	177363	528517	0.664414
QX1216	ED3046	167896	503583	0.666597
QX1216	ED3048	173851	519394	0.665281
QX1216	ED3049	166359	504552	0.670284
QX1216	ED3052	166412	494395	0.663403
QX1216	ED3057	178808	531290	0.663446
QX1216	ED3072	178746	530998	0.663377
QX1216	ED3073	169871	509276	0.666446
QX1216	ED3077	165983	492834	0.663207
QX1216	EG4347	174496	519753	0.664271
QX1216	EG4348	120389	350004	0.656035
QX1216	EG4349	169825	504099	0.663112
QX1216	EG4724	166878	504017	0.668904
QX1216	EG4725	172483	521574	0.669303
QX1216	EG4946	170546	505786	0.66281
QX1216	GXW1	171237	501462	0.658524
QX1216	JT11398	172808	513700	0.663601
QX1216	JU1088	174299	513775	0.660748
QX1216	JU1172	172779	510332	0.661438
QX1216	JU1200	172255	512354	0.663797
QX1216	JU1212	169033	491774	0.656279
QX1216	JU1213	174200	516166	0.662512
QX1216	JU1242	169805	510010	0.667056
QX1216	JU1246	177318	521415	0.659929
QX1216	JU1395	160451	474584	0.661912
QX1216	JU1400	166770	508243	0.67187
QX1216	JU1401	179153	531284	0.662792
QX1216	JU1409	169385	504961	0.664558
QX1216	JU1440	170872	517386	0.66974
QX1216	JU1491	169857	512778	0.668751
QX1216	JU1516	175996	515336	0.658483
QX1216	JU1530	171321	511458	0.665034
QX1216	JU1568	173028	513938	0.663329
QX1216	JU1580	150563	435354	0.65416
QX1216	JU1581	163469	479033	0.658752
QX1216	JU1586	160426	487052	0.670618
QX1216	JU1652	173879	524559	0.668523
QX1216	JU1896	174512	519517	0.664088
QX1216	JU2001	174224	515273	0.66188
QX1216	JU2007	173673	515429	0.663052
QX1216	JU2316	170382	517715	0.670896
QX1216	JU2464	172840	521099	0.668316
QX1216	JU2466	176326	525149	0.664236
QX1216	JU2467	175680	529877	0.668451
QX1216	JU2468	174163	525066	0.668303
QX1216	JU2513	176758	529033	0.665885
QX1216	JU2519	163874	496700	0.670074
QX1216	JU2522	176701	530056	0.666637
QX1216	JU2526	172918	528257	0.672663
QX1216	JU258	171147	517871	0.669518
QX1216	JU263	178677	532745	0.664611
QX1216	JU300	175279	524237	0.665649
QX1216	JU310	162161	489205	0.668521
QX1216	JU311	174203	516052	0.662431
QX1216	JU312	172230	512636	0.664031
QX1216	JU315	171544	509438	0.663268
QX1216	JU319	178517	529393	0.662789
QX1216	JU322	177907	528312	0.663254
QX1216	JU323	169405	504458	0.664184
QX1216	JU345	172623	511395	0.662447
QX1216	JU346	161795	489715	0.669614
QX1216	JU360	170232	509753	0.66605
QX1216	JU361	178698	529604	0.662582
QX1216	JU363	173061	516982	0.665248
QX1216	JU367	173073	516144	0.664681
QX1216	JU393	172695	503346	0.656906
QX1216	JU394	172041	518175	0.667987
QX1216	JU397	170045	503279	0.662126
QX1216	JU400	175368	526734	0.667065
QX1216	JU406	170182	510946	0.666928
QX1216	JU440	175669	522433	0.663748
QX1216	JU533	178260	527046	0.661775
QX1216	JU561	173527	521596	0.667315
QX1216	JU642	166294	496534	0.66509
QX1216	JU751	173060	515705	0.664421
QX1216	JU774	165940	502748	0.669934
QX1216	JU775	166937	505321	0.669642
QX1216	JU778	169984	509093	0.666104
QX1216	JU782	167983	500577	0.664421
QX1216	JU792	166237	490449	0.661051
QX1216	JU830	176517	520316	0.66075
QX1216	JU847	165985	498686	0.667155
QX1216	KR314	170167	502028	0.661041
QX1216	LKC34	173763	519948	0.665807
QX1216	LSJ1	165534	498087	0.66766
QX1216	MY1	163750	495626	0.66961
QX1216	MY10	178509	520066	0.656757
QX1216	MY16	173652	502094	0.654144
QX1216	MY18	166910	492652	0.661201
QX1216	MY2	179599	512830	0.649788
QX1216	MY23	178847	509451	0.648942
QX1216	MY6	178815	527855	0.661242
QX1216	N2	165915	490225	0.661553
QX1216	NIC1	176302	525210	0.664321
QX1216	NIC166	166802	494302	0.66255
QX1216	NIC195	173846	509624	0.658874
QX1216	NIC196	176917	518573	0.658839
QX1216	NIC197	172983	506918	0.658755
QX1216	NIC198	160667	469283	0.657633
QX1216	NIC199	172028	500575	0.656339
QX1216	NIC2	174942	522633	0.665268
QX1216	NIC200	176091	512904	0.656678
QX1216	NIC207	177413	526460	0.663008
QX1216	NIC231	174166	520793	0.665575
QX1216	NIC232	172830	516428	0.665336
QX1216	NIC236	158940	477319	0.667015
QX1216	NIC237	168543	509989	0.669516
QX1216	NIC242	176847	522113	0.661286
QX1216	NIC251	180220	519805	0.653293
QX1216	NIC252	168047	505718	0.667706
QX1216	NIC255	172521	515263	0.665179
QX1216	NIC256	157784	472895	0.666345
QX1216	NIC258	168325	513342	0.6721
QX1216	NIC259	173269	513331	0.662461
QX1216	NIC260	173729	524950	0.669056
QX1216	NIC261	176692	527892	0.665288
QX1216	NIC262	171965	512875	0.664704
QX1216	NIC263	163484	487072	0.664354
QX1216	NIC265	168808	516347	0.673073
QX1216	NIC266	171044	520350	0.67129
QX1216	NIC267	174787	521765	0.665008
QX1216	NIC268	176246	520297	0.661259
QX1216	NIC269	177337	523729	0.661395
QX1216	NIC270	176460	525711	0.66434
QX1216	NIC271	168685	506597	0.667023
QX1216	NIC272	166928	505196	0.669578
QX1216	NIC273	171740	517399	0.66807
QX1216	NIC274	177309	533901	0.667899
QX1216	NIC275	163233	481119	0.660722
QX1216	NIC276	169591	502239	0.66233
QX1216	NIC277	176309	525235	0.664324
QX1216	NIC3	176142	528594	0.666773
QX1216	NIC4	175005	525097	0.666719
QX1216	PB303	172942	505654	0.657984
QX1216	PB306	171472	518856	0.669519
QX1216	PS2025	168659	508763	0.668492
QX1216	PX174	181437	531848	0.658856
QX1216	PX179	169311	504205	0.664202
QX1216	QG2075	179702	533056	0.662883
QX1216	QG536	168991	500476	0.662339
QX1216	QG537	169673	510083	0.667362
QX1216	QG538	173469	513829	0.662399
QX1216	QG556	174158	515123	0.66191
QX1216	QG557	174064	515996	0.662664
QX1216	QG558	166179	489969	0.660838
QX1216	QW947	174172	527450	0.669785
QX1216	QX1211	316	520460	0.999393
QX1216	QX1212	173665	520041	0.666055
QX1216	QX1213	169624	506955	0.665406
QX1216	QX1214	167374	500634	0.665676
QX1216	QX1215	251	524646	0.999522
QX1233	AB1	39397	500499	0.921285
QX1233	AB2	21206	521846	0.959363
QX1233	AB3	20956	524226	0.960025
QX1233	AB4	15072	466805	0.967712
QX1233	BRC20067	29518	505973	0.941661
QX1233	CB4851	50235	521458	0.903664
QX1233	CB4852	30215	446659	0.932353
QX1233	CB4853	26634	520290	0.948809
QX1233	CB4854	36640	506805	0.927704
QX1233	CB4855	9030	521560	0.982687
QX1233	CB4856	75790	459546	0.835076
QX1233	CB4932	36417	487178	0.925249
QX1233	CX11254	39937	519160	0.923074
QX1233	CX11262	38191	499962	0.923612
QX1233	CX11264	31695	487186	0.934943
QX1233	CX11271	26934	486083	0.94459
QX1233	CX11276	38363	516941	0.925788
QX1233	CX11285	39811	490956	0.918911
QX1233	CX11292	22935	498737	0.954014
QX1233	CX11307	51400	510643	0.899343
QX1233	CX11314	26560	517239	0.94865
QX1233	CX11315	34317	516637	0.933576
QX1233	DL200	48243	518374	0.906934
QX1233	DL226	30464	506236	0.939823
QX1233	DL238	86202	512873	0.831923
QX1233	ECA243	53106	514962	0.896874
QX1233	ECA245	26095	501950	0.948013
QX1233	ECA246	26772	520160	0.948531
QX1233	ECA248	8889	508758	0.982528
QX1233	ECA249	25342	524895	0.95172
QX1233	ECA250	24255	499197	0.951412
QX1233	ECA252	47859	513956	0.906881
QX1233	ECA253	43633	519879	0.916071
QX1233	ECA254	45526	530515	0.914185
QX1233	ECA36	163032	489454	0.66691
QX1233	ED3005	32432	512543	0.936723
QX1233	ED3011	24572	514201	0.952213
QX1233	ED3012	41634	506366	0.917779
QX1233	ED3017	38837	494094	0.921398
QX1233	ED3021	31967	520037	0.938529
QX1233	ED3040	36587	486141	0.92474
QX1233	ED3042	32597	524581	0.937861
QX1233	ED3046	39070	500251	0.921899
QX1233	ED3048	32279	515964	0.937439
QX1233	ED3049	40022	501366	0.920174
QX1233	ED3052	37262	491679	0.924215
QX1233	ED3057	34414	527301	0.934736
QX1233	ED3072	34434	527076	0.93467
QX1233	ED3073	32227	506313	0.93635
QX1233	ED3077	39268	490139	0.919884
QX1233	EG4347	35923	516243	0.930415
QX1233	EG4348	28762	347967	0.917343
QX1233	EG4349	51703	500746	0.896748
QX1233	EG4724	50479	501204	0.899285
QX1233	EG4725	66016	517521	0.872438
QX1233	EG4946	26367	502741	0.947554
QX1233	GXW1	31479	498461	0.936848
QX1233	JT11398	39761	510337	0.922089
QX1233	JU1088	37329	510032	0.92681
QX1233	JU1172	24187	507263	0.952319
QX1233	JU1200	40789	508835	0.919838
QX1233	JU1212	65664	488116	0.865475
QX1233	JU1213	57532	511985	0.88763
QX1233	JU1242	50426	506532	0.900449
QX1233	JU1246	60390	517605	0.883328
QX1233	JU1395	32905	470820	0.930111
QX1233	JU1400	52892	504945	0.895252
QX1233	JU1401	34598	527357	0.934394
QX1233	JU1409	32007	502445	0.936298
QX1233	JU1440	37211	513596	0.927548
QX1233	JU1491	48434	509085	0.904861
QX1233	JU1516	50388	511854	0.901558
QX1233	JU1530	39816	508470	0.921694
QX1233	JU1568	44490	510449	0.912841
QX1233	JU1580	58993	433310	0.863855
QX1233	JU1581	45226	476380	0.905063
QX1233	JU1586	35677	484541	0.926369
QX1233	JU1652	49267	520954	0.905429
QX1233	JU1896	52267	515826	0.898673
QX1233	JU2001	59351	511663	0.884004
QX1233	JU2007	42237	512101	0.917522
QX1233	JU2316	85397	513111	0.83357
QX1233	JU2464	35212	517031	0.931896
QX1233	JU2466	29626	521120	0.943149
QX1233	JU2467	35906	525890	0.931723
QX1233	JU2468	35641	521165	0.931613
QX1233	JU2513	34403	525083	0.934481
QX1233	JU2519	66290	492030	0.865272
QX1233	JU2522	48854	526279	0.907171
QX1233	JU2526	93770	523510	0.820882
QX1233	JU258	67585	513677	0.868429
QX1233	JU263	41320	528805	0.921862
QX1233	JU300	39427	520663	0.924275
QX1233	JU310	35044	486861	0.928021
QX1233	JU311	44653	512713	0.912908
QX1233	JU312	40878	509011	0.919691
QX1233	JU315	43736	506230	0.913604
QX1233	JU319	44876	525241	0.914561
QX1233	JU322	36323	524244	0.930714
QX1233	JU323	35393	501588	0.929438
QX1233	JU345	43017	507710	0.915272
QX1233	JU346	39734	486950	0.918402
QX1233	JU360	45405	506465	0.910349
QX1233	JU361	39910	525669	0.924078
QX1233	JU363	46910	513255	0.908603
QX1233	JU367	37934	512716	0.926014
QX1233	JU393	50249	499753	0.899452
QX1233	JU394	51164	514663	0.900587
QX1233	JU397	50716	500236	0.898616
QX1233	JU400	52010	522831	0.900522
QX1233	JU406	48425	507255	0.904535
QX1233	JU440	45359	518753	0.912561
QX1233	JU533	57949	522814	0.889159
QX1233	JU561	37950	518067	0.926747
QX1233	JU642	38431	493779	0.92217
QX1233	JU751	42619	512195	0.916791
QX1233	JU774	43414	499666	0.913114
QX1233	JU775	80948	502064	0.83877
QX1233	JU778	46245	505453	0.908508
QX1233	JU782	62440	496987	0.874363
QX1233	JU792	47296	486361	0.902755
QX1233	JU830	37032	516609	0.928317
QX1233	JU847	44538	494874	0.910001
QX1233	KR314	30539	499171	0.938821
QX1233	LKC34	35967	516457	0.930358
QX1233	LSJ1	35521	495137	0.92826
QX1233	MY1	38850	492443	0.921108
QX1233	MY10	56196	516270	0.89115
QX1233	MY16	57525	498397	0.88458
QX1233	MY18	42759	489854	0.912711
QX1233	MY2	66480	508022	0.86914
QX1233	MY23	68705	505501	0.864085
QX1233	MY6	43623	523753	0.916711
QX1233	N2	41463	486429	0.91476
QX1233	NIC1	45195	521622	0.913357
QX1233	NIC166	44500	489710	0.90913
QX1233	NIC195	71960	505050	0.857519
QX1233	NIC196	73212	514328	0.857655
QX1233	NIC197	70964	502252	0.858708
QX1233	NIC198	64607	464005	0.860762
QX1233	NIC199	70434	496889	0.85825
QX1233	NIC2	39607	519109	0.923702
QX1233	NIC200	71577	509108	0.859407
QX1233	NIC207	41362	522588	0.920852
QX1233	NIC231	30183	517052	0.941625
QX1233	NIC232	30426	513072	0.940698
QX1233	NIC236	42408	473226	0.910385
QX1233	NIC237	45579	505601	0.909852
QX1233	NIC242	47121	518304	0.909086
QX1233	NIC251	95992	515233	0.813692
QX1233	NIC252	54153	501716	0.892064
QX1233	NIC255	38048	511668	0.925639
QX1233	NIC256	54078	468868	0.884663
QX1233	NIC258	79572	509353	0.843778
QX1233	NIC259	44014	509320	0.913583
QX1233	NIC260	63504	521025	0.878117
QX1233	NIC261	72087	524094	0.862454
QX1233	NIC262	66908	509073	0.868569
QX1233	NIC263	55007	482927	0.886097
QX1233	NIC265	87057	512061	0.829987
QX1233	NIC266	66587	516322	0.871036
QX1233	NIC267	36242	518284	0.930073
QX1233	NIC268	58890	516421	0.885965
QX1233	NIC269	50765	520075	0.902389
QX1233	NIC270	36513	521927	0.930042
QX1233	NIC271	60450	503009	0.879823
QX1233	NIC272	46570	501754	0.907186
QX1233	NIC273	47561	513699	0.907415
QX1233	NIC274	45933	529973	0.91333
QX1233	NIC275	35310	477123	0.925994
QX1233	NIC276	37991	498530	0.923794
QX1233	NIC277	39785	521625	0.923729
QX1233	NIC3	43612	524822	0.916901
QX1233	NIC4	42979	521354	0.917563
QX1233	PB303	33883	502760	0.932606
QX1233	PB306	38253	516013	0.925868
QX1233	PS2025	46093	505371	0.908794
QX1233	PX174	37027	527821	0.929849
QX1233	PX179	34295	501220	0.931577
QX1233	QG2075	51799	528984	0.902078
QX1233	QG536	44105	497373	0.911324
QX1233	QG537	45047	506692	0.911096
QX1233	QG538	44908	510376	0.91201
QX1233	QG556	45456	510974	0.91104
QX1233	QG557	27244	512368	0.946827
QX1233	QG558	42643	485397	0.912148
QX1233	QW947	49364	523211	0.905652
QX1233	QX1211	175203	502735	0.6515
QX1233	QX1212	38913	516285	0.924629
QX1233	QX1213	38649	503785	0.923283
QX1233	QX1214	38401	497627	0.922832
QX1233	QX1215	173188	504250	0.656543
QX1233	QX1216	168156	499104	0.663084
QX1791	AB1	83043	507347	0.836319
QX1791	AB2	91126	529226	0.827813
QX1791	AB3	91418	531906	0.828131
QX1791	AB4	75061	471803	0.840906
QX1791	BRC20067	89588	513283	0.825461
QX1791	CB4851	92957	529276	0.82437
QX1791	CB4852	74754	452582	0.834828
QX1791	CB4853	90877	527604	0.827755
QX1791	CB4854	89626	513548	0.825477
QX1791	CB4855	91045	528976	0.827884
QX1791	CB4856	97554	466520	0.79089
QX1791	CB4932	79479	494385	0.839237
QX1791	CX11254	93601	526233	0.82213
QX1791	CX11262	89514	506389	0.823231
QX1791	CX11264	87308	493118	0.822947
QX1791	CX11271	81964	492435	0.833554
QX1791	CX11276	92463	524217	0.823617
QX1791	CX11285	88661	497494	0.821785
QX1791	CX11292	85359	505083	0.831
QX1791	CX11307	96323	517779	0.813969
QX1791	CX11314	91980	524252	0.82455
QX1791	CX11315	92289	524079	0.823903
QX1791	DL200	90147	525783	0.828547
QX1791	DL226	87944	513173	0.828627
QX1791	DL238	100391	520873	0.807264
QX1791	ECA243	93672	522181	0.820614
QX1791	ECA245	87887	508306	0.827098
QX1791	ECA246	90963	527276	0.827485
QX1791	ECA248	89125	515327	0.827052
QX1791	ECA249	93322	532185	0.824644
QX1791	ECA250	88759	505924	0.824561
QX1791	ECA252	93363	520949	0.820783
QX1791	ECA253	92028	527049	0.82539
QX1791	ECA254	94872	538146	0.823706
QX1791	ECA36	179037	497911	0.640424
QX1791	ED3005	88058	520024	0.830666
QX1791	ED3011	91769	521534	0.82404
QX1791	ED3012	89413	513135	0.825752
QX1791	ED3017	80202	500949	0.8399
QX1791	ED3021	88932	528091	0.831597
QX1791	ED3040	87356	492668	0.822688
QX1791	ED3042	92716	532243	0.825801
QX1791	ED3046	89323	507250	0.823907
QX1791	ED3048	91027	522994	0.82595
QX1791	ED3049	90109	508407	0.822762
QX1791	ED3052	87899	498266	0.82359
QX1791	ED3057	91155	535034	0.829628
QX1791	ED3072	91219	534806	0.829435
QX1791	ED3073	85750	512990	0.832843
QX1791	ED3077	87140	496725	0.824571
QX1791	EG4347	89187	523423	0.829608
QX1791	EG4348	56787	352683	0.838986
QX1791	EG4349	88971	507543	0.824703
QX1791	EG4724	88439	507853	0.825857
QX1791	EG4725	97871	524887	0.813539
QX1791	EG4946	88319	509479	0.826648
QX1791	GXW1	89309	505255	0.82324
QX1791	JT11398	86493	517545	0.832878
QX1791	JU1088	95248	517300	0.815875
QX1791	JU1172	88836	514168	0.827224
QX1791	JU1200	88977	515951	0.827548
QX1791	JU1212	91825	495194	0.814568
QX1791	JU1213	89551	519528	0.82763
QX1791	JU1242	91323	513387	0.822117
QX1791	JU1246	93022	525005	0.822817
QX1791	JU1395	79816	477745	0.832932
QX1791	JU1400	89134	511991	0.825907
QX1791	JU1401	91822	534895	0.828336
QX1791	JU1409	85353	508654	0.832198
QX1791	JU1440	84249	520697	0.8382
QX1791	JU1491	88343	516302	0.828893
QX1791	JU1516	89697	519042	0.827187
QX1791	JU1530	86933	515238	0.831276
QX1791	JU1568	91090	517559	0.824001
QX1791	JU1580	78085	439377	0.822282
QX1791	JU1581	80917	482740	0.83238
QX1791	JU1586	79883	490888	0.837268
QX1791	JU1652	92045	528273	0.825762
QX1791	JU1896	93622	523316	0.821099
QX1791	JU2001	93307	518923	0.820191
QX1791	JU2007	88659	519472	0.829329
QX1791	JU2316	111106	520936	0.786719
QX1791	JU2464	93283	524478	0.822141
QX1791	JU2466	91577	528696	0.826787
QX1791	JU2467	95141	533444	0.821648
QX1791	JU2468	94261	528643	0.821693
QX1791	JU2513	94458	532586	0.822643
QX1791	JU2519	98890	499760	0.802125
QX1791	JU2522	96250	533703	0.819656
QX1791	JU2526	117683	531371	0.77853
QX1791	JU258	98722	521100	0.810551
QX1791	JU263	92248	536444	0.828038
QX1791	JU300	89225	527921	0.830988
QX1791	JU310	81175	492933	0.835322
QX1791	JU311	89693	519786	0.827442
QX1791	JU312	85830	516340	0.833772
QX1791	JU315	88200	513242	0.828151
QX1791	JU319	91671	533128	0.828051
QX1791	JU322	93403	531901	0.824398
QX1791	JU323	89341	508132	0.824178
QX1791	JU345	87824	514908	0.829437
QX1791	JU346	79581	493722	0.838814
QX1791	JU360	81835	513733	0.840705
QX1791	JU361	94526	533343	0.822767
QX1791	JU363	83990	520724	0.838705
QX1791	JU367	90963	519767	0.824993
QX1791	JU393	90814	506572	0.820728
QX1791	JU394	92031	521909	0.823665
QX1791	JU397	90175	506927	0.822114
QX1791	JU400	93694	530313	0.823323
QX1791	JU406	87012	514395	0.830846
QX1791	JU440	92550	526072	0.824074
QX1791	JU533	91201	530574	0.828109
QX1791	JU561	90440	525381	0.827858
QX1791	JU642	83877	500237	0.832325
QX1791	JU751	88681	519798	0.829393
QX1791	JU774	86565	506296	0.829023
QX1791	JU775	106860	508533	0.789866
QX1791	JU778	91456	512601	0.821584
QX1791	JU782	88950	503992	0.823509
QX1791	JU792	87453	493588	0.822822
QX1791	JU830	90283	523752	0.827623
QX1791	JU847	87334	501859	0.825979
QX1791	KR314	89108	505815	0.823833
QX1791	LKC34	92328	523594	0.823665
QX1791	LSJ1	83124	501714	0.83432
QX1791	MY1	91189	499183	0.817324
QX1791	MY10	95200	523840	0.818265
QX1791	MY16	93314	506050	0.815603
QX1791	MY18	85171	496692	0.828524
QX1791	MY2	98071	516515	0.810129
QX1791	MY23	99090	513305	0.806957
QX1791	MY6	91102	531948	0.828739
QX1791	N2	86984	493603	0.823777
QX1791	NIC1	91515	528963	0.826992
QX1791	NIC166	89299	497289	0.820428
QX1791	NIC195	100351	512901	0.804346
QX1791	NIC196	101991	522216	0.804696
QX1791	NIC197	99456	510233	0.805077
