sample_i	sample_j	discordance	number_of_sites	concordance
JU778	JU2461	108852	167627	0.35063
JU778	JU2464	88908	2671063	0.966714
JU778	JU2466	93302	2719605	0.965693
JU778	JU2467	97164	2819210	0.965535
JU778	JU2468	93623	2755022	0.966017
JU778	JU2478	108755	2878321	0.962216
JU778	JU2513	92678	2821463	0.967153
JU778	JU2519	111784	2546801	0.956108
JU778	JU2522	76801	2810783	0.972676
JU778	JU2526	180916	2694715	0.932863
JU778	JU2527	85714	2886800	0.970308
JU778	JU2534	102999	2885345	0.964303
JU778	JU2565	105798	2874703	0.963197
JU778	JU2566	106835	2898554	0.963142
JU778	JU2570	78923	2884835	0.972642
JU778	JU2572	89045	2808858	0.968299
JU778	JU2575	107259	2887368	0.962852
JU778	JU2576	94505	2863682	0.966999
JU778	JU2578	86544	2872124	0.969868
JU778	JU258	150769	2784408	0.945852
JU778	JU2581	70682	1888347	0.962569
JU778	JU2586	115794	2804734	0.958715
JU778	JU2587	89581	2213010	0.959521
JU778	JU2592	93302	2849993	0.967262
JU778	JU2593	117916	2823156	0.958233
JU778	JU2600	101894	2841275	0.964138
JU778	JU2604	149749	2783119	0.946194
JU778	JU2605	103692	2188244	0.952614
JU778	JU2610	103394	2847577	0.963691
JU778	JU2611	106064	2895717	0.963372
JU778	JU2619	35242	947614	0.96281
JU778	JU263	99393	2782454	0.964279
JU778	JU2771	99019	157383	0.370841
JU778	JU2800	115752	2858791	0.95951
JU778	JU2802	110511	2793888	0.960445
JU778	JU2811	118961	2804432	0.957581
JU778	JU2825	92892	2569304	0.963845
JU778	JU2828	77017	1916869	0.959821
JU778	JU2829	129650	2825712	0.954118
JU778	JU2830	124665	2773173	0.955046
JU778	JU2838	134316	2832453	0.95258
JU778	JU2841	112138	2844843	0.960582
JU778	JU2853	85822	2734911	0.96862
JU778	JU2860	75972	2317195	0.967214
JU778	JU2862	102351	2878565	0.964444
JU778	JU2866	116652	2842127	0.958956
JU778	JU2878	128782	2839347	0.954644
JU778	JU2879	147042	2813177	0.947731
JU778	JU300	98738	2771938	0.964379
JU778	JU310	106291	2876977	0.963055
JU778	JU311	96044	2801939	0.965722
JU778	JU312	100794	2885216	0.965065
JU778	JU315	100450	2878197	0.9651
JU778	JU319	93448	2781478	0.966403
JU778	JU322	98604	2748470	0.964124
JU778	JU323	104075	2845744	0.963428
JU778	JU345	115840	2811311	0.958795
JU778	JU346	118886	2871212	0.958594
JU778	JU360	126599	2854706	0.955653
JU778	JU361	109881	2775944	0.960417
JU778	JU363	124235	2827299	0.956059
JU778	JU367	116163	2876056	0.95961
JU778	JU393	104326	2738498	0.961904
JU778	JU394	96708	2868085	0.966281
JU778	JU397	86994	2829460	0.969254
JU778	JU400	92451	2769792	0.966622
JU778	JU406	95649	2733779	0.965012
JU778	JU440	113544	2881972	0.960602
JU778	JU533	115519	2734842	0.95776
JU778	JU561	101066	2815487	0.964104
JU778	JU642	88463	2888594	0.969375
JU778	JU751	126398	2792463	0.954736
JU778	JU774	113342	2832782	0.959989
JU778	JU775	162397	2820195	0.942416
JU782	AB1	169339	2956902	0.942731
JU782	AB2	159567	2913735	0.945236
JU782	AB3	146229	2754368	0.94691
JU782	AB4	163238	2949114	0.944648
JU782	BRC20067	144382	2670249	0.945929
JU782	BRC20113	163819	2926238	0.944017
JU782	BRC20231	182027	2823180	0.935524
JU782	BRC20263	129458	2901855	0.955388
JU782	CB4852	172282	2971202	0.942016
JU782	CB4854	158773	2888618	0.945035
JU782	CB4856	191667	2898208	0.933867
JU782	CB4932	162644	2973975	0.945311
JU782	CX11254	147285	2749703	0.946436
JU782	CX11262	156876	2800186	0.943977
JU782	CX11264	170953	2922637	0.941507
JU782	CX11271	149918	2968544	0.949498
JU782	CX11276	139383	2711402	0.948594
JU782	CX11285	167127	2910074	0.94257
JU782	CX11292	154009	2972162	0.948183
JU782	CX11307	159616	2824878	0.943496
JU782	CX11314	156419	2809251	0.94432
JU782	CX11315	143682	2682158	0.94643
JU782	DL200	138916	2763188	0.949726
JU782	DL226	147073	2875546	0.948854
JU782	DL238	208165	2870951	0.927493
JU782	ECA189	153088	2553234	0.940042
JU782	ECA190	164228	2656871	0.938187
JU782	ECA192	116930	2140741	0.945379
JU782	ECA193	163499	2650362	0.938311
JU782	ECA243	164390	2990343	0.945026
JU782	ECA245	150441	2732513	0.944944
JU782	ECA246	167485	2944379	0.943117
JU782	ECA248	172187	2917503	0.940981
JU782	ECA249	162002	2915014	0.944425
JU782	ECA250	137416	2590231	0.946948
JU782	ECA251	159082	2902397	0.945189
JU782	ECA252	153669	2745193	0.944023
JU782	ECA253	156885	2833290	0.944628
JU782	ECA254	162506	2916876	0.944288
JU782	ECA259	184652	2875010	0.935773
JU782	ECA36	357306	2766685	0.870854
JU782	ED3005	147224	2785431	0.947145
JU782	ED3011	137074	2623576	0.947753
JU782	ED3012	159232	2954136	0.946099
JU782	ED3017	152586	2960064	0.948452
JU782	ED3021	141318	2724537	0.948131
JU782	ED3040	125800	2990675	0.957936
JU782	ED3042	137094	2791295	0.950885
JU782	ED3046	148405	2928415	0.949322
JU782	ED3048	136374	2772957	0.95082
JU782	ED3049	150377	2931338	0.9487
JU782	ED3052	127458	2958344	0.956916
JU782	ED3057	152356	2797293	0.945534
JU782	ED3072	152072	2794156	0.945575
JU782	ED3073	164570	2945279	0.944124
JU782	ED3077	143674	2950631	0.951307
JU782	EG4347	167252	2960610	0.943508
JU782	EG4348	86831	1700810	0.948947
JU782	EG4349	144871	2804227	0.948338
JU782	EG4724	136925	2942933	0.953473
JU782	EG4725	144698	2884494	0.949836
JU782	EG4946	160035	2946888	0.945694
JU782	GXW1	172707	2949507	0.941445
JU782	JT11398	161331	2936873	0.945067
JU782	JU1088	159994	2943820	0.945651
JU782	JU1172	142609	2835526	0.949706
JU782	JU1200	163871	3001043	0.945395
JU782	JU1212	147111	2594066	0.943289
JU782	JU1213	123432	2621884	0.952922
JU782	JU1242	152540	2809103	0.945698
JU782	JU1246	151379	2718550	0.944316
JU782	JU1395	120104	2902747	0.958624
JU782	JU1400	161010	2919264	0.944846
JU782	JU1401	143235	2808509	0.949
JU782	JU1409	153833	2963754	0.948095
JU782	JU1440	158383	2928882	0.945924
JU782	JU1491	143155	2954076	0.95154
JU782	JU1516	165932	2892697	0.942638
JU782	JU1530	164109	2964484	0.944642
JU782	JU1568	155738	2824781	0.944867
JU782	JU1580	161169	2953863	0.945438
JU782	JU1581	171722	2955205	0.941892
JU782	JU1586	170434	2992319	0.943043
JU782	JU1652	137851	2865155	0.951887
JU782	JU1656	124052	2591843	0.952138
JU782	JU1666	151601	2915470	0.948001
JU782	JU1762	143471	2901709	0.950556
JU782	JU1770	144516	2909101	0.950323
JU782	JU1792	153171	2933650	0.947788
JU782	JU1793	141095	2645844	0.946673
JU782	JU1807	169020	2919344	0.942103
JU782	JU1808	162093	2945604	0.944971
JU782	JU1893	159302	238663	0.332523
JU782	JU1896	175233	2929368	0.940181
JU782	JU1920	157632	2837771	0.944452
JU782	JU1922	155816	2831039	0.944962
JU782	JU1924	149175	2773077	0.946206
JU782	JU1929	155448	2828144	0.945035
JU782	JU1934	139201	2780505	0.949937
JU782	JU1960	160601	2920119	0.945002
JU782	JU2001	148586	2921329	0.949138
JU782	JU2007	169605	2950938	0.942525
JU782	JU2016	155668	2902709	0.946371
JU782	JU2017	170713	2880776	0.940741
JU782	JU2106	162310	2874120	0.943527
JU782	JU2131	154882	2892807	0.94646
JU782	JU2139	146298	2704544	0.945907
JU782	JU2141	148559	2896461	0.94871
JU782	JU2151	149745	2786242	0.946256
JU782	JU2234	148865	2647037	0.943762
JU782	JU2250	153022	2907661	0.947373
JU782	JU2257	152729	2779444	0.945051
JU782	JU2287	138715	2562305	0.945863
JU782	JU2316	140281	2688164	0.947815
JU782	JU2460	155929	2952310	0.947184
JU782	JU2461	108858	167647	0.350671
JU782	JU2464	139831	2639132	0.947016
JU782	JU2466	144488	2700398	0.946494
JU782	JU2467	154003	2841099	0.945795
JU782	JU2468	147169	2740724	0.946303
JU782	JU2478	167996	2937427	0.942808
JU782	JU2513	144199	2824593	0.948949
JU782	JU2519	114741	2547283	0.954956
JU782	JU2522	115054	2821829	0.959227
JU782	JU2526	141062	2726564	0.948264
JU782	JU2527	155185	2945938	0.947322
JU782	JU2534	173039	2931738	0.940977
JU782	JU2565	163978	2933770	0.944107
JU782	JU2566	169748	2970420	0.942854
JU782	JU2570	148237	2920344	0.94924
JU782	JU2572	150683	2842791	0.946995
JU782	JU2575	153505	2948103	0.947931
JU782	JU2576	161210	2900361	0.944417
JU782	JU2578	135905	2933301	0.953668
JU782	JU258	142973	2847619	0.949792
JU782	JU2581	104735	1905629	0.945039
JU782	JU2586	113518	2889453	0.960713
JU782	JU2587	106816	2206200	0.951584
JU782	JU2592	158036	2889589	0.945308
JU782	JU2593	172163	2892382	0.940477
JU782	JU2600	158562	2914947	0.945604
JU782	JU2604	158342	2859669	0.944629
JU782	JU2605	109192	2201995	0.950412
JU782	JU2610	158393	2895951	0.945305
JU782	JU2611	157562	2977421	0.947081
JU782	JU2619	44332	954538	0.953557
JU782	JU263	149338	2814485	0.946939
JU782	JU2771	99031	157398	0.370824
JU782	JU2800	176573	2935304	0.939845
JU782	JU2802	167263	2838057	0.941064
JU782	JU2811	141504	2890393	0.951043
JU782	JU2825	134102	2574830	0.947918
JU782	JU2828	105285	1924091	0.945281
JU782	JU2829	180359	2899940	0.937806
JU782	JU2830	171823	2807377	0.938796
JU782	JU2838	170466	2926443	0.94175
JU782	JU2841	168616	2886296	0.94158
JU782	JU2853	142068	2732756	0.948013
JU782	JU2860	117282	2306212	0.949145
JU782	JU2862	164737	2944775	0.944058
JU782	JU2866	169261	2911863	0.941872
JU782	JU2878	165032	2929829	0.943672
JU782	JU2879	176519	2897833	0.939086
JU782	JU300	147996	2797207	0.947092
JU782	JU310	161776	2954567	0.945245
JU782	JU311	154254	2771642	0.944346
JU782	JU312	167953	2956572	0.943193
JU782	JU315	167575	2949234	0.94318
JU782	JU319	157053	2840847	0.944716
JU782	JU322	136614	2777428	0.950813
JU782	JU323	141615	2845748	0.950236
JU782	JU345	164912	2863214	0.942403
JU782	JU346	168944	2938880	0.942514
JU782	JU360	163689	2933989	0.944209
JU782	JU361	160052	2811700	0.943076
JU782	JU363	156267	2839637	0.944969
JU782	JU367	166886	2891850	0.942291
JU782	JU393	133176	2717393	0.950991
JU782	JU394	155318	2898403	0.946413
JU782	JU397	148338	2798788	0.946999
JU782	JU400	147350	2771358	0.946831
JU782	JU406	144805	2704903	0.946466
JU782	JU440	177129	2958964	0.940138
JU782	JU533	133642	2785993	0.952031
JU782	JU561	133554	2805240	0.952391
JU782	JU642	155831	2949076	0.947159
JU782	JU751	149303	2797501	0.94663
JU782	JU774	153430	2930059	0.947636
JU782	JU775	153777	2927506	0.947472
JU782	JU778	105354	2847055	0.962995
JU792	AB1	32841	2983544	0.988993
JU792	AB2	52958	2913460	0.981823
JU792	AB3	45266	2763597	0.983621
JU792	AB4	56684	2947969	0.980772
JU792	BRC20067	25728	2716838	0.99053
JU792	BRC20113	32346	2970881	0.989112
JU792	BRC20231	135055	2807176	0.951889
JU792	BRC20263	81659	2880924	0.971655
JU792	CB4852	11378	3013815	0.996225
JU792	CB4854	47571	2925651	0.98374
JU792	CB4856	144860	2863994	0.94942
JU792	CB4932	37323	2987051	0.987505
JU792	CX11254	80981	2733845	0.970378
JU792	CX11262	95027	2793112	0.965978
JU792	CX11264	109114	2897380	0.96234
JU792	CX11271	45779	2982227	0.984649
JU792	CX11276	61308	2707013	0.977352
JU792	CX11285	87419	2886949	0.969719
JU792	CX11292	42317	2991255	0.985853
JU792	CX11307	92312	2831297	0.967396
JU792	CX11314	84910	2803045	0.969708
JU792	CX11315	75509	2672072	0.971741
JU792	DL200	38533	2777492	0.986127
JU792	DL226	73120	2857090	0.974408
JU792	DL238	155224	2854945	0.94563
JU792	ECA189	116836	2540828	0.954017
JU792	ECA190	126975	2645167	0.951997
JU792	ECA192	87398	2128528	0.95894
JU792	ECA193	126115	2638931	0.95221
JU792	ECA243	63400	3005660	0.978906
JU792	ECA245	47942	2742702	0.98252
JU792	ECA246	58980	2940464	0.979942
JU792	ECA248	61728	2920755	0.978866
JU792	ECA249	57573	2923029	0.980304
JU792	ECA250	43106	2601870	0.983433
JU792	ECA251	53834	2913962	0.981525
JU792	ECA252	38076	2781040	0.986309
JU792	ECA253	31211	2878029	0.989155
JU792	ECA254	34253	2961500	0.988434
JU792	ECA259	89886	2877834	0.968766
JU792	ECA36	328242	2749664	0.880625
JU792	ED3005	65697	2782168	0.976386
JU792	ED3011	42295	2632390	0.983933
JU792	ED3012	50827	2957491	0.982814
JU792	ED3017	36452	2974977	0.987747
JU792	ED3021	60426	2717981	0.977768
JU792	ED3040	62412	2963572	0.97894
JU792	ED3042	35291	2816505	0.98747
JU792	ED3046	66364	2902116	0.977133
JU792	ED3048	34826	2802978	0.987575
JU792	ED3049	67504	2905075	0.976763
JU792	ED3052	56237	2944488	0.980901
JU792	ED3057	35315	2815616	0.987457
JU792	ED3072	35397	2811946	0.987412
JU792	ED3073	41463	2957208	0.985979
JU792	ED3077	63077	2938130	0.978532
JU792	EG4347	28942	2989901	0.99032
JU792	EG4348	35815	1696813	0.978893
JU792	EG4349	75846	2805710	0.972967
JU792	EG4724	90497	2913114	0.968935
JU792	EG4725	124499	2842138	0.956195
JU792	EG4946	43491	2949660	0.985256
JU792	GXW1	48357	2976797	0.983755
JU792	JT11398	37617	2969294	0.987331
JU792	JU1088	67855	2934107	0.976874
JU792	JU1172	54497	2834929	0.980777
JU792	JU1200	36779	3027109	0.98785
JU792	JU1212	66179	2599855	0.974545
JU792	JU1213	56211	2620326	0.978548
JU792	JU1242	31541	2826148	0.98884
JU792	JU1246	58128	2735369	0.978749
JU792	JU1395	12721	3001319	0.995762
JU792	JU1400	95294	2901802	0.96716
JU792	JU1401	34274	2827790	0.98788
JU792	JU1409	41929	2973160	0.985897
JU792	JU1440	40581	2953567	0.98626
JU792	JU1491	71823	2948626	0.975642
JU792	JU1516	40155	2923987	0.986267
JU792	JU1530	38631	2986821	0.987066
JU792	JU1568	31189	2869462	0.989131
JU792	JU1580	101261	2948713	0.965659
JU792	JU1581	44310	2976100	0.985111
JU792	JU1586	37724	3015901	0.987492
JU792	JU1652	75101	2850150	0.97365
JU792	JU1656	56888	2590145	0.978037
JU792	JU1666	63757	2919811	0.978164
JU792	JU1762	72403	2896919	0.975007
JU792	JU1770	73879	2905919	0.974576
JU792	JU1792	42552	2957964	0.985614
JU792	JU1793	84378	2640425	0.968044
JU792	JU1807	42447	2954057	0.985631
JU792	JU1808	49368	2948646	0.983257
JU792	JU1893	158903	238161	0.332792
JU792	JU1896	67069	2934691	0.977146
JU792	JU1920	100772	2829876	0.96439
JU792	JU1922	98699	2820487	0.965006
JU792	JU1924	58529	2782866	0.978968
JU792	JU1929	98246	2817751	0.965133
JU792	JU1934	35729	2794107	0.987213
JU792	JU1960	54411	2928833	0.981422
JU792	JU2001	93401	2886398	0.967641
JU792	JU2007	44754	2962803	0.984895
JU792	JU2016	44340	2914379	0.984786
JU792	JU2017	70635	2886360	0.975528
JU792	JU2106	92772	2863351	0.9676
JU792	JU2131	60888	2891588	0.978943
JU792	JU2139	89639	2699158	0.96679
JU792	JU2141	33588	2913998	0.988474
JU792	JU2151	58199	2791666	0.979153
JU792	JU2234	47346	2686712	0.982378
JU792	JU2250	28573	2923677	0.990227
JU792	JU2257	36501	2812875	0.987024
JU792	JU2287	30801	2598156	0.988145
JU792	JU2316	141832	2665719	0.946794
JU792	JU2460	30130	2960901	0.989824
JU792	JU2461	108602	167306	0.350878
JU792	JU2464	43897	2653558	0.983457
JU792	JU2466	24227	2747796	0.991183
JU792	JU2467	52299	2856250	0.98169
JU792	JU2468	48112	2756238	0.982544
JU792	JU2478	35227	2975126	0.988159
JU792	JU2513	50062	2838738	0.982365
JU792	JU2519	91462	2530314	0.963853
JU792	JU2522	71444	2818819	0.974655
JU792	JU2526	160199	2689114	0.940427
JU792	JU2527	29212	2956421	0.990119
JU792	JU2534	29380	2975942	0.990127
JU792	JU2565	39791	2969035	0.986598
JU792	JU2566	49748	2997907	0.983406
JU792	JU2570	30678	2937692	0.989557
JU792	JU2572	41151	2873266	0.985678
JU792	JU2575	37973	2973767	0.987231
JU792	JU2576	64838	2906556	0.977692
JU792	JU2578	55464	2920207	0.981007
JU792	JU258	118142	2809313	0.957946
JU792	JU2581	37648	1908181	0.98027
JU792	JU2586	71681	2870283	0.975027
JU792	JU2587	50803	2199499	0.976902
JU792	JU2592	53998	2888093	0.981303
JU792	JU2593	72939	2888333	0.974747
JU792	JU2600	66237	2912474	0.977257
JU792	JU2604	101541	2847309	0.964338
JU792	JU2605	60829	2198752	0.972335
JU792	JU2610	67020	2901490	0.976902
JU792	JU2611	41563	2999492	0.986143
JU792	JU2619	18921	954209	0.980171
JU792	JU263	29199	2844014	0.989733
JU792	JU2771	98785	157040	0.370956
JU792	JU2800	42499	2962587	0.985655
JU792	JU2802	39496	2871349	0.986245
JU792	JU2811	92387	2877992	0.967899
JU792	JU2825	53160	2597020	0.97953
JU792	JU2828	39698	1923818	0.979365
JU792	JU2829	77211	2896773	0.973346
JU792	JU2830	71172	2813271	0.974701
JU792	JU2838	85269	2923885	0.970837
JU792	JU2841	67038	2895918	0.976851
JU792	JU2853	35716	2763585	0.987076
JU792	JU2860	20273	2339829	0.991336
JU792	JU2862	43515	2963951	0.985319
JU792	JU2866	70480	2917576	0.975843
JU792	JU2878	78911	2930813	0.973075
JU792	JU2879	99034	2889488	0.965726
JU792	JU300	28779	2828448	0.989825
JU792	JU310	34816	2978046	0.988309
JU792	JU311	38888	2785648	0.98604
JU792	JU312	46439	2962351	0.984324
JU792	JU315	46835	2948518	0.984116
JU792	JU319	38275	2835982	0.986504
JU792	JU322	31706	2784830	0.988615
JU792	JU323	34264	2858145	0.988012
JU792	JU345	32642	2900329	0.988745
JU792	JU346	35162	2967551	0.988151
JU792	JU360	71418	2932651	0.975647
JU792	JU361	31566	2852722	0.988935
JU792	JU363	66481	2853790	0.976704
JU792	JU367	33977	2940768	0.988446
JU792	JU393	60498	2723127	0.977784
JU792	JU394	55628	2922990	0.980969
JU792	JU397	30643	2823422	0.989147
JU792	JU400	48507	2794349	0.982641
JU792	JU406	38163	2731163	0.986027
JU792	JU440	39351	2993628	0.986855
JU792	JU533	64288	2778006	0.976858
JU792	JU561	40162	2816678	0.985741
JU792	JU642	45502	2966443	0.984661
JU792	JU751	69925	2796701	0.974997
JU792	JU774	76557	2906869	0.973663
JU792	JU775	144150	2889950	0.95012
JU792	JU778	66399	2829215	0.976531
JU792	JU782	128735	2894271	0.955521
JU830	AB1	84906	2769500	0.969342
JU830	AB2	60202	2757290	0.978166
JU830	AB3	57469	2673785	0.978506
JU830	AB4	61059	2780846	0.978043
JU830	BRC20067	65420	2644835	0.975265
JU830	BRC20113	70180	2766335	0.974631
JU830	BRC20231	157927	2665558	0.940753
JU830	BRC20263	90528	2732195	0.966866
JU830	CB4852	70795	2787389	0.974602
JU830	CB4854	82183	2768381	0.970314
JU830	CB4856	160715	2702002	0.94052
JU830	CB4932	104120	2760489	0.962282
JU830	CX11254	91548	2706257	0.966172
JU830	CX11262	99486	2723886	0.963476
JU830	CX11264	114028	2740426	0.95839
JU830	CX11271	81008	2767484	0.970729
JU830	CX11276	77498	2700683	0.971304
JU830	CX11285	95829	2742673	0.96506
JU830	CX11292	66885	2783727	0.975973
JU830	CX11307	118738	2726079	0.956444
JU830	CX11314	87731	2739473	0.967975
JU830	CX11315	95768	2661576	0.964018
JU830	DL200	102312	2690136	0.961968
JU830	DL226	72575	2751787	0.973626
JU830	DL238	174079	2691647	0.935326
JU830	ECA189	137718	2513187	0.945202
JU830	ECA190	147151	2608742	0.943593
JU830	ECA192	107963	2136889	0.949477
JU830	ECA193	145906	2602479	0.943936
JU830	ECA243	121764	2769675	0.956037
JU830	ECA245	63921	2726144	0.976553
JU830	ECA246	66380	2775796	0.976086
JU830	ECA248	70967	2768024	0.974362
JU830	ECA249	65958	2775730	0.976238
JU830	ECA250	60944	2617956	0.976721
JU830	ECA251	60891	2775910	0.978064
JU830	ECA252	99228	2710593	0.963393
JU830	ECA253	88086	2775620	0.968264
JU830	ECA254	88081	2777355	0.968286
JU830	ECA259	100305	2744124	0.963447
JU830	ECA36	339364	2606215	0.869787
JU830	ED3005	66065	2741764	0.975904
JU830	ED3011	59976	2651072	0.977377
JU830	ED3012	84159	2773085	0.969651
JU830	ED3017	96268	2756640	0.965078
JU830	ED3021	63238	2646921	0.976109
JU830	ED3040	81073	2768331	0.970714
JU830	ED3042	68494	2680595	0.974448
JU830	ED3046	88080	2741253	0.967869
JU830	ED3048	70359	2738997	0.974312
JU830	ED3049	87075	2742934	0.968255
JU830	ED3052	97232	2753952	0.964694
JU830	ED3057	60739	2696460	0.977475
JU830	ED3072	60540	2695156	0.977537
JU830	ED3073	64176	2776195	0.976883
JU830	ED3077	80679	2756904	0.970736
JU830	EG4347	77967	2780776	0.971962
JU830	EG4348	46616	1563320	0.970181
JU830	EG4349	96396	2703929	0.96435
JU830	EG4724	111799	2731008	0.959063
JU830	EG4725	144653	2691159	0.946249
JU830	EG4946	61976	2781470	0.977718
JU830	GXW1	80544	2767461	0.970896
JU830	JT11398	85885	2773698	0.969036
JU830	JU1088	83928	2756807	0.969556
JU830	JU1172	67971	2746548	0.975252
JU830	JU1200	85775	2791071	0.969268
JU830	JU1212	123579	2561990	0.951764
JU830	JU1213	114847	2585847	0.955586
JU830	JU1242	109031	2724747	0.959985
JU830	JU1246	127510	2664810	0.95215
JU830	JU1395	56712	2701493	0.979007
JU830	JU1400	113858	2737043	0.958401
JU830	JU1401	71720	2695154	0.973389
JU830	JU1409	75496	2771720	0.972762
JU830	JU1440	83343	2764252	0.96985
JU830	JU1491	110401	2745739	0.959792
JU830	JU1516	98986	2747079	0.963967
JU830	JU1530	85188	2772139	0.96927
JU830	JU1568	98707	2762912	0.964274
JU830	JU1580	150763	2740612	0.944989
JU830	JU1581	101069	2763065	0.963421
JU830	JU1586	101321	2776695	0.96351
JU830	JU1652	105504	2729811	0.961351
JU830	JU1656	106471	2446881	0.956487
JU830	JU1666	118589	2721697	0.956428
JU830	JU1762	125059	2706984	0.953801
JU830	JU1770	126399	2714478	0.953435
JU830	JU1792	109068	2754364	0.960402
JU830	JU1793	135014	2533843	0.946716
JU830	JU1807	100480	2755383	0.963533
JU830	JU1808	78797	2747650	0.971322
JU830	JU1893	159190	238517	0.332584
JU830	JU1896	107360	2751190	0.960977
JU830	JU1920	150818	2674789	0.943615
JU830	JU1922	148010	2655623	0.944265
JU830	JU1924	107257	2665427	0.95976
JU830	JU1929	148103	2657517	0.94427
JU830	JU1934	101463	2630768	0.961432
JU830	JU1960	61042	2773009	0.977987
JU830	JU2001	125819	2721525	0.953769
JU830	JU2007	84863	2758727	0.969238
JU830	JU2016	62179	2764236	0.977506
JU830	JU2017	83886	2743843	0.969428
JU830	JU2106	152258	2692462	0.94345
JU830	JU2131	125593	2694719	0.953393
JU830	JU2139	142478	2599213	0.945184
JU830	JU2141	105725	2728904	0.961257
JU830	JU2151	105830	2653135	0.960111
JU830	JU2234	95373	2565255	0.962821
JU830	JU2250	112576	2724168	0.958675
