sample_i	sample_j	discordance	number_of_sites	concordance
RC301	JU2838	144057	2820361	0.948922
RC301	JU2841	97344	2833400	0.965644
RC301	JU2853	97113	2880455	0.966286
RC301	JU2860	83844	2814816	0.970213
RC301	JU2862	99954	2869058	0.965161
RC301	JU2866	111181	2845006	0.960921
RC301	JU2878	116233	2834402	0.958992
RC301	JU2879	159394	2805171	0.943179
RC301	JU2906	95358	2749578	0.965319
RC301	JU2907	91241	2786803	0.96726
RC301	JU2908	91124	2782418	0.96725
RC301	JU300	94373	2732867	0.965467
RC301	JU310	106695	2875042	0.962889
RC301	JU311	83620	2743393	0.969519
RC301	JU312	94318	2897774	0.967452
RC301	JU315	93816	2893197	0.967574
RC301	JU319	87576	2802699	0.968753
RC301	JU322	95702	2704458	0.964613
RC301	JU323	101922	2772467	0.963238
RC301	JU345	112059	2792303	0.959869
RC301	JU346	117214	2854942	0.958943
RC301	JU360	118264	2845147	0.958433
RC301	JU361	92025	2740519	0.966421
RC301	JU363	110887	2768063	0.959941
RC301	JU367	99375	2819786	0.964758
RC301	JU393	123741	2651346	0.953329
RC301	JU394	121745	2817696	0.956793
RC301	JU397	109222	2743334	0.960186
RC301	JU400	112273	2719652	0.958718
RC301	JU406	99636	2646099	0.962346
RC301	JU440	120952	2874182	0.957918
RC301	JU533	130271	2698506	0.951725
RC301	JU561	94551	2736907	0.965453
RC301	JU642	113311	2862036	0.960409
RC301	JU751	115541	2734262	0.957743
RC301	JU774	126631	2827334	0.955212
RC301	JU775	208562	2803567	0.925608
RC301	JU778	109749	2766526	0.96033
RC301	JU782	179022	2818479	0.936483
RC301	JU792	66544	2808962	0.97631
RC301	JU830	90523	2659488	0.965962
RC301	JU847	94421	2532739	0.96272
RC301	KR314	94627	2808797	0.96631
RC301	LKC34	115071	2847478	0.959588
RC301	LSJ1	85448	2924583	0.970783
RC301	MY1	121659	2842900	0.957206
RC301	MY10	144028	2809931	0.948743
RC301	MY16	168270	2816724	0.94026
RC301	MY18	133164	2835795	0.953042
RC301	MY2	167047	2589020	0.935479
RC301	MY2001	63543	2338594	0.972829
RC301	MY2004	84669	2801744	0.96978
RC301	MY2011	78285	2693631	0.970937
RC301	MY2014	85120	2810787	0.969717
RC301	MY2022	952	2837207	0.999664
RC301	MY2024	734	2613511	0.999719
RC301	MY2042	91987	2780569	0.966918
RC301	MY2050	82105	2763034	0.970284
RC301	MY2051	70223	2528466	0.972227
RC301	MY2054	81478	2751950	0.970393
RC301	MY2078	741	2583072	0.999713
RC301	MY2097	70097	2451947	0.971412
RC301	MY2099	94753	2503849	0.962157
RC301	MY2109	89793	2690016	0.96662
RC301	MY2121	83511	2786515	0.97003
RC301	MY2137	82139	2758337	0.970222
RC301	MY2138	91367	2777386	0.967103
RC301	MY2142	113714	2734112	0.958409
RC301	MY2143	124250	2741215	0.954673
RC301	MY2144	108807	2681693	0.959426
RC301	MY2147	127283	2774211	0.954119
RC301	MY2198	110449	2696868	0.959045
RC301	MY2199	82687	2769902	0.970148
RC301	MY2208	102329	2575128	0.960263
RC301	MY2212	96193	2786957	0.965485
RC301	MY2224	107830	2657791	0.959429
RC301	MY2239	96094	2463920	0.961
RC301	MY2282	117986	2791303	0.957731
RC301	MY2288	73466	2574860	0.971468
RC301	MY2291	829	2713903	0.999695
RC301	MY2294	121519	2839141	0.957199
RC301	MY23	193519	2770484	0.93015
RC301	MY2338	111351	2704583	0.958829
RC301	MY2339	86763	2834371	0.969389
RC301	MY2344	78198	2667850	0.970689
RC301	MY2347	74413	2541508	0.970721
RC301	MY2373	89781	2756279	0.967427
RC301	MY2406	92073	2781072	0.966893
RC301	MY2434	119522	2812934	0.95751
RC301	MY2443	113891	2737735	0.9584
RC301	MY2453	90069	2877657	0.968701
RC301	MY2479	55084	2064271	0.973316
RC301	MY2481	76814	2621745	0.970701
RC301	MY2491	113784	2738616	0.958452
RC301	MY2502	84372	2799341	0.96986
RC301	MY2530	78370	2715341	0.971138
RC301	MY2532	83369	2734201	0.969509
RC301	MY2535	87679	2799887	0.968685
RC301	MY2541	77987	2688809	0.970996
RC301	MY2573	117677	2788958	0.957806
RC301	MY2579	79984	2724315	0.970641
RC301	MY2585	38618	2716863	0.985786
RC301	MY2622	67651	2433583	0.972201
RC301	MY2623	40488	2793722	0.985508
RC301	MY2630	813	2703552	0.999699
RC301	MY2635	64923	2779334	0.976641
RC301	MY2636	896	2798693	0.99968
RC301	MY2640	859	2810278	0.999694
RC301	MY2649	303851	441873	0.312357
RC301	MY2679	66017	2787898	0.97632
RC301	MY2681	868	2737874	0.999683
RC301	MY2682	274482	398650	0.311471
RC301	MY2684	830	2741236	0.999697
RC301	MY2685	59318	2758568	0.978497
RC301	MY2688	93251	2791692	0.966597
RC301	MY2689	63852	2764533	0.976903
RC301	MY2691	878	2813455	0.999688
RC301	MY2692	92225	2711249	0.965984
RC301	MY2693	63752	2829109	0.977466
RC301	MY2713	66993	2800067	0.976075
RC301	MY2719	47632	2518740	0.981089
RC301	MY2741	96248	2768831	0.965239
RC301	MY508	22652	983517	0.976968
RC301	MY518	83338	2708271	0.969228
RC301	MY524	80073	2723711	0.970602
RC301	MY538	103253	2630736	0.960751
RC301	MY559	111128	2703994	0.958902
RC301	MY561	81978	2757874	0.970275
RC301	MY564	82049	2754939	0.970217
RC301	MY570	85569	2821066	0.969668
RC301	MY579	112292	2717959	0.958685
RC301	MY589	92037	2781840	0.966915
RC301	MY6	115967	2691419	0.956912
RC301	MY673	76252	2163447	0.964754
RC301	MY679	72689	2707483	0.973153
RC301	MY684	799	2643987	0.999698
RC301	MY710	117151	2784592	0.957929
RC301	MY713	85942	2826813	0.969598
RC301	MY741	84365	2690962	0.968649
RC301	MY772	121575	2793979	0.956487
RC301	MY792	87379	2845816	0.969296
RC301	MY795	111366	2721523	0.95908
RC301	MY803	58737	2670326	0.978004
RC301	MY804	56986	1625104	0.964934
RC301	MY819	85541	2817859	0.969643
RC301	MY864	87101	2842537	0.969358
RC301	MY881	84665	2762395	0.969351
RC301	MY882	941	2848657	0.99967
RC301	MY887	82175	2650203	0.968993
RC301	MY904	8160	335247	0.97566
RC301	MY920	97743	2840167	0.965585
RC301	MY934	118240	2797664	0.957736
RC301	MY965	83752	2792109	0.970004
RC301	MY990	87106	2730809	0.968102
RC301	MY991	65898	2587123	0.974528
RC301	N2	67745	2554870	0.973484
RC301	NIC1	90017	2866101	0.968593
RC301	NIC1049	117646	2865308	0.958941
RC301	NIC1107	121198	2888321	0.958039
RC301	NIC166	88569	2470805	0.964154
RC301	NIC195	161760	2502431	0.935359
RC301	NIC196	166076	2544123	0.934722
RC301	NIC197	154758	2446422	0.936741
RC301	NIC198	141153	2320955	0.939183
RC301	NIC199	170338	2565307	0.933599
RC301	NIC2	79891	2914139	0.972585
RC301	NIC200	174398	2598530	0.932886
RC301	NIC207	68018	2714591	0.974944
RC301	NIC231	77912	2637825	0.970464
RC301	NIC232	88804	2777417	0.968026
RC301	NIC236	88076	2421401	0.963626
RC301	NIC237	97422	2539084	0.961631
RC301	NIC242	91733	2648533	0.965365
RC301	NIC251	222079	2633623	0.915675
RC301	NIC252	140239	2558730	0.945192
RC301	NIC255	60089	2706731	0.9778
RC301	NIC256	130309	2425901	0.946284
RC301	NIC258	182901	2566698	0.928741
RC301	NIC259	87903	2564811	0.965727
RC301	NIC260	165027	2792598	0.940906
RC301	NIC261	173908	2660726	0.934639
RC301	NIC262	155480	2530507	0.938558
RC301	NIC263	131125	2448138	0.946439
RC301	NIC265	184776	2597909	0.928875
RC301	NIC266	159734	2629581	0.939255
RC301	NIC267	98220	2696654	0.963577
RC301	NIC268	153128	2680477	0.942873
RC301	NIC269	130719	2699362	0.951574
RC301	NIC270	102291	2746132	0.962751
RC301	NIC271	145921	2540235	0.942556
RC301	NIC272	122268	2652098	0.953898
RC301	NIC273	124980	2687024	0.953488
RC301	NIC274	131616	2855020	0.9539
RC301	NIC275	69803	2417349	0.971124
RC301	NIC276	93174	2795589	0.966671
RC301	NIC277	103261	2738713	0.962296
RC301	NIC3	127195	2841932	0.955243
RC301	NIC4	126722	2840839	0.955393
RC301	NIC501	145954	2717786	0.946297
RC301	NIC508	89733	2837402	0.968375
RC301	NIC511	110313	2857664	0.961397
RC301	NIC512	86457	2793959	0.969056
RC301	NIC513	133600	2829607	0.952785
RC301	NIC514	103890	2733626	0.961996
RC301	NIC515	132126	2742734	0.951827
RC301	NIC521	110453	2768185	0.960099
RC301	NIC522	103417	2753330	0.962439
RC301	NIC523	114661	2837182	0.959586
RC301	NIC526	113232	2804041	0.959618
RC301	NIC527	114563	2822232	0.959407
RC301	NIC528	116768	2823126	0.958639
RC301	NIC529	90520	2858690	0.968335
RC301	PB303	16184	2914595	0.994447
RC301	PS2025	152338	2802743	0.945647
RC301	PX174	1075	2902854	0.99963
RC301	PX179	89101	2898665	0.969261
RC301	QG2075	139237	2768154	0.9497
RC301	QG536	76543	2879797	0.973421
RC301	QG537	77120	2881800	0.973239
RC301	QG538	74180	2850770	0.973979
RC301	QG556	122491	2587536	0.952661
RC301	QG557	88290	2588009	0.965885
RC301	QG558	109995	2448529	0.955077
RC301	QW947	115795	2680421	0.9568
RC301	QX1211	398952	2716708	0.853149
RC301	QX1212	127425	2822194	0.954849
RC301	QX1213	127040	2820727	0.954962
RC301	QX1214	127527	2823264	0.95483
RC301	QX1215	390804	2702929	0.855415
RC301	QX1216	353828	2539411	0.860665
RC301	QX1233	102917	2815977	0.963452
RC301	QX1791	216574	2767674	0.921749
RC301	QX1792	161048	2808013	0.942647
RC301	QX1793	176150	2799310	0.937074
RC301	QX1794	157443	2708743	0.941876
WN2001	AB1	154062	2835693	0.94567
WN2001	AB2	138415	2813034	0.950795
WN2001	AB3	128898	2661284	0.951565
WN2001	AB4	141103	2833517	0.950202
WN2001	BRC20067	125514	2589717	0.951534
WN2001	BRC20113	143211	2816143	0.949146
WN2001	BRC20231	199292	2718065	0.926679
WN2001	BRC20263	120429	2795194	0.956916
WN2001	CB4852	149047	2853432	0.947766
WN2001	CB4854	150919	2777350	0.945661
WN2001	CB4856	197273	2775967	0.928935
WN2001	CB4932	159781	2839957	0.943738
WN2001	CX11254	137316	2659188	0.948362
WN2001	CX11262	161571	2703876	0.940245
WN2001	CX11264	171992	2802344	0.938626
WN2001	CX11271	133918	2843962	0.952911
WN2001	CX11276	130266	2622983	0.950337
WN2001	CX11285	164724	2798059	0.941129
WN2001	CX11292	138075	2851518	0.951578
WN2001	CX11307	158414	2717862	0.941714
WN2001	CX11314	138140	2723231	0.949273
WN2001	CX11315	144262	2590684	0.944315
WN2001	DL200	143947	2661763	0.94592
WN2001	DL226	146787	2765291	0.946918
WN2001	DL238	191477	2766943	0.930798
WN2001	ECA189	189031	2667581	0.929138
WN2001	ECA190	193604	2695524	0.928176
WN2001	ECA191	330209	2618724	0.873905
WN2001	ECA192	184346	2629907	0.929904
WN2001	ECA193	192097	2689268	0.928569
WN2001	ECA243	188019	2847088	0.933961
WN2001	ECA245	130586	2654805	0.950811
WN2001	ECA246	145173	2831060	0.948721
WN2001	ECA248	147288	2814610	0.94767
WN2001	ECA249	140344	2811999	0.950091
WN2001	ECA250	120616	2524113	0.952215
WN2001	ECA251	138077	2801408	0.950712
WN2001	ECA252	149992	2643551	0.943261
WN2001	ECA253	143445	2724671	0.947353
WN2001	ECA254	149121	2796921	0.946684
WN2001	ECA259	172553	2774514	0.937808
WN2001	ECA339	147611	2615382	0.94356
WN2001	ECA349	149427	2711611	0.944894
WN2001	ECA36	377525	2661501	0.858153
WN2001	ECA363	355675	2606522	0.863544
WN2001	ECA372	184143	2696280	0.931705
WN2001	ED3005	132300	2699880	0.950998
WN2001	ED3011	126307	2554642	0.950558
WN2001	ED3012	160157	2838285	0.943573
WN2001	ED3017	148860	2837785	0.947544
WN2001	ED3021	129278	2634734	0.950933
WN2001	ED3040	138686	2842395	0.951208
WN2001	ED3042	137012	2684358	0.948959
WN2001	ED3046	137221	2820566	0.95135
WN2001	ED3048	135167	2680110	0.949567
WN2001	ED3049	137286	2821572	0.951344
WN2001	ED3052	161863	2812279	0.942444
WN2001	ED3057	124345	2702272	0.953985
WN2001	ED3072	123871	2697697	0.954083
WN2001	ED3073	133438	2836973	0.952965
WN2001	ED3077	159005	2824961	0.943714
WN2001	EG4347	147539	2842067	0.948087
WN2001	EG4348	72483	1628513	0.955491
WN2001	EG4349	119281	2722990	0.956195
WN2001	EG4724	148212	2824125	0.947519
WN2001	EG4725	174019	2782668	0.937463
WN2001	EG4946	142516	2837763	0.949779
WN2001	GXW1	151548	2834105	0.946527
WN2001	JT11398	146349	2815796	0.948026
WN2001	JU1088	156416	2815225	0.944439
WN2001	JU1172	140183	2743258	0.948899
WN2001	JU1200	159182	2864137	0.944422
WN2001	JU1212	140551	2507594	0.94395
WN2001	JU1213	131805	2537993	0.948067
WN2001	JU1242	148670	2708108	0.945102
WN2001	JU1246	155763	2621375	0.94058
WN2001	JU1395	113101	2768934	0.959154
WN2001	JU1400	137340	2821734	0.951328
WN2001	JU1401	122658	2710695	0.95475
WN2001	JU1409	132194	2848857	0.953598
WN2001	JU1440	142012	2820831	0.949656
WN2001	JU1491	160802	2822371	0.943026
WN2001	JU1516	157704	2783686	0.943347
WN2001	JU1530	143328	2840876	0.949548
WN2001	JU1568	153015	2714828	0.943637
WN2001	JU1580	157259	2826392	0.944361
WN2001	JU1581	163555	2828234	0.942171
WN2001	JU1586	163550	2853905	0.942693
WN2001	JU1652	139261	2764413	0.949624
WN2001	JU1656	151203	2758393	0.945184
WN2001	JU1666	175545	2796460	0.937226
WN2001	JU1762	154452	2787757	0.944596
WN2001	JU1770	155521	2792131	0.9443
WN2001	JU1792	167263	2804639	0.940362
WN2001	JU1793	153382	2751423	0.944254
WN2001	JU1807	160784	2804576	0.942671
WN2001	JU1808	131413	2825379	0.953488
WN2001	JU1893	209986	307052	0.316122
WN2001	JU1896	156190	2825526	0.944722
WN2001	JU1920	152481	2746935	0.94449
WN2001	JU1922	151217	2741096	0.944833
WN2001	JU1924	146619	2677949	0.94525
WN2001	JU1929	150756	2738097	0.944941
WN2001	JU1934	158823	2805292	0.943385
WN2001	JU1960	139364	2817682	0.950539
WN2001	JU2001	177888	2798247	0.936429
WN2001	JU2007	135840	2837301	0.952124
WN2001	JU2016	130529	2807731	0.953511
WN2001	JU2017	159520	2780319	0.942625
WN2001	JU2106	156670	2763328	0.943304
WN2001	JU2131	168684	2776535	0.939247
WN2001	JU2139	140898	2623945	0.946303
WN2001	JU2141	147265	2780988	0.947046
WN2001	JU2151	147384	2687840	0.945166
WN2001	JU2234	172525	2779757	0.937935
WN2001	JU2250	156514	2791947	0.943941
WN2001	JU2257	171684	2825737	0.939243
WN2001	JU2287	166489	2768712	0.939868
WN2001	JU2316	158743	2602480	0.939003
WN2001	JU2460	159254	2826695	0.943661
WN2001	JU2461	161583	241605	0.33121
WN2001	JU2464	135378	2565506	0.947231
WN2001	JU2466	131559	2617021	0.949729
WN2001	JU2467	156280	2789564	0.943977
WN2001	JU2468	143371	2660358	0.946108
WN2001	JU2478	142181	2831043	0.949778
WN2001	JU2513	123558	2748445	0.955044
WN2001	JU2519	130212	2484762	0.947596
WN2001	JU2522	131587	2727292	0.951752
WN2001	JU2526	173010	2639293	0.934448
WN2001	JU2527	158483	2821082	0.943822
WN2001	JU2534	140012	2825902	0.950454
WN2001	JU2565	163422	2809620	0.941835
WN2001	JU2566	166815	2834846	0.941156
WN2001	JU2570	158844	2800434	0.943279
WN2001	JU2572	149438	2739588	0.945452
WN2001	JU2575	150487	2820396	0.946643
WN2001	JU2576	162670	2784756	0.941586
WN2001	JU2578	141765	2802983	0.949424
WN2001	JU258	157048	2752149	0.942936
WN2001	JU2581	150358	2706508	0.944446
WN2001	JU2586	138374	2778674	0.950201
WN2001	JU2587	132337	2642363	0.949917
WN2001	JU2592	154005	2779837	0.944599
WN2001	JU2593	151905	2790661	0.945567
WN2001	JU2600	157730	2801661	0.943701
WN2001	JU2604	154052	2763268	0.94425
WN2001	JU2605	145639	2683227	0.945722
WN2001	JU2610	155343	2785811	0.944238
WN2001	JU2611	168891	2837809	0.940485
WN2001	JU2619	107358	2524806	0.957479
WN2001	JU263	134974	2709561	0.950186
WN2001	JU2771	229504	331290	0.307241
WN2001	JU2800	172792	2817848	0.938679
WN2001	JU2802	163492	2733155	0.940182
WN2001	JU2811	138435	2797064	0.950507
WN2001	JU2825	168026	2699198	0.93775
WN2001	JU2828	146435	2669319	0.945141
WN2001	JU2829	158410	2788011	0.943182
WN2001	JU2830	149656	2710321	0.944783
WN2001	JU2838	143275	2819296	0.949181
WN2001	JU2841	150824	2781887	0.945784
WN2001	JU2853	150265	2840115	0.947092
WN2001	JU2860	150915	2768178	0.945482
WN2001	JU2862	138272	2834246	0.951214
WN2001	JU2866	157711	2808468	0.943844
WN2001	JU2878	155053	2823931	0.945093
WN2001	JU2879	171796	2792424	0.938478
WN2001	JU2906	134192	2717868	0.950626
WN2001	JU2907	132831	2761681	0.951902
WN2001	JU2908	131865	2759142	0.952208
WN2001	JU300	133731	2694415	0.950367
WN2001	JU310	145049	2835921	0.948853
WN2001	JU311	149011	2677764	0.944352
WN2001	JU312	164780	2832586	0.941827
WN2001	JU315	163785	2824340	0.942009
WN2001	JU319	153562	2732826	0.943808
WN2001	JU322	138205	2669355	0.948225
WN2001	JU323	142738	2738784	0.947883
WN2001	JU345	148789	2757641	0.946045
WN2001	JU346	153882	2819053	0.945414
WN2001	JU360	135846	2821000	0.951845
WN2001	JU361	137170	2704221	0.949276
WN2001	JU363	129110	2743787	0.952945
WN2001	JU367	142621	2786057	0.948809
WN2001	JU393	130208	2637308	0.950628
WN2001	JU394	176143	2769430	0.936397
WN2001	JU397	158203	2690242	0.941194
WN2001	JU400	164922	2665169	0.938119
WN2001	JU406	149781	2604511	0.942492
WN2001	JU440	164179	2842635	0.942244
WN2001	JU533	144666	2676726	0.945954
WN2001	JU561	143887	2704124	0.94679
WN2001	JU642	138748	2828545	0.950947
WN2001	JU751	121712	2713143	0.95514
WN2001	JU774	138043	2821184	0.951069
WN2001	JU775	168322	2808092	0.940058
WN2001	JU778	161566	2719475	0.940589
WN2001	JU782	186401	2802698	0.933492
WN2001	JU792	114817	2768743	0.958531
WN2001	JU830	113607	2644455	0.95704
WN2001	JU847	138563	2487478	0.944296
WN2001	KR314	146441	2776005	0.947248
WN2001	LKC34	137389	2837659	0.951584
WN2001	LSJ1	155187	2873692	0.945997
WN2001	MY1	158644	2826944	0.943881
WN2001	MY10	149921	2808393	0.946617
WN2001	MY16	180771	2778536	0.93494
WN2001	MY18	123829	2809783	0.955929
WN2001	MY2	181902	2563892	0.929052
WN2001	MY2001	122209	2284112	0.946496
WN2001	MY2004	159665	2734972	0.941621
WN2001	MY2011	148091	2628905	0.943668
WN2001	MY2014	160602	2743490	0.941461
WN2001	MY2022	151529	2742246	0.944743
WN2001	MY2024	131881	2530392	0.947881
WN2001	MY2042	147677	2743120	0.946165
WN2001	MY2050	155847	2697629	0.942228
WN2001	MY2051	134547	2469567	0.945518
WN2001	MY2054	154127	2685937	0.942617
WN2001	MY2078	129543	2501015	0.948204
WN2001	MY2097	122614	2418441	0.9493
WN2001	MY2099	120783	2474296	0.951185
WN2001	MY2109	141045	2642891	0.946632
WN2001	MY2121	156851	2718580	0.942304
WN2001	MY2137	155222	2693503	0.942372
WN2001	MY2138	147283	2740000	0.946247
WN2001	MY2142	155845	2690562	0.942077
WN2001	MY2143	149419	2709520	0.944854
WN2001	MY2144	150680	2637349	0.942867
WN2001	MY2147	151785	2742255	0.94465
WN2001	MY2198	152068	2653368	0.942689
WN2001	MY2199	156559	2704236	0.942106
WN2001	MY2208	142678	2532221	0.943655
WN2001	MY2212	135241	2755414	0.950918
WN2001	MY2224	149295	2616186	0.942934
WN2001	MY2239	135313	2424205	0.944183
WN2001	MY2282	160471	2747712	0.941598
WN2001	MY2288	138783	2514974	0.944817
WN2001	MY2291	140303	2625590	0.946563
WN2001	MY2294	164557	2794590	0.941116
WN2001	MY23	204307	2747372	0.925635
WN2001	MY2338	153020	2662433	0.942526
WN2001	MY2339	162966	2766310	0.941089
WN2001	MY2344	119735	2633076	0.954527
WN2001	MY2347	128393	2506932	0.948785
WN2001	MY2373	145563	2719888	0.946482
WN2001	MY2406	147799	2744087	0.946139
WN2001	MY2434	162294	2769150	0.941392
WN2001	MY2443	155931	2693861	0.942116
WN2001	MY2453	168288	2809072	0.940091
WN2001	MY2479	99595	2036716	0.9511
WN2001	MY2481	138574	2559195	0.945853
WN2001	MY2491	155814	2694818	0.94218
WN2001	MY2502	159194	2732371	0.941738
WN2001	MY2530	139086	2672935	0.947965
WN2001	MY2532	124748	2700121	0.953799
WN2001	MY2535	129581	2765371	0.953142
WN2001	MY2541	147809	2624472	0.94368
WN2001	MY2573	160406	2745786	0.941581
WN2001	MY2579	151442	2658986	0.943045
WN2001	MY2585	142345	2669232	0.946672
WN2001	MY2622	128075	2378413	0.946151
WN2001	MY2623	148806	2744081	0.945772
WN2001	MY2630	140359	2614453	0.946314
WN2001	MY2635	136818	2729237	0.94987
WN2001	MY2636	148530	2706550	0.945122
WN2001	MY2640	149028	2716363	0.945137
WN2001	MY2649	304360	441376	0.310429
WN2001	MY2679	138261	2737931	0.949502
WN2001	MY2681	141503	2647123	0.946545
WN2001	MY2682	274730	398449	0.310501
WN2001	MY2684	143287	2651542	0.945961
WN2001	MY2685	137271	2707673	0.949303
WN2001	MY2688	149099	2754708	0.945875
WN2001	MY2689	135202	2713722	0.950178
WN2001	MY2691	149734	2720487	0.944961
WN2001	MY2692	144496	2664829	0.945777
WN2001	MY2693	143769	2776950	0.948228
WN2001	MY2713	139768	2750291	0.949181
WN2001	MY2719	118168	2472450	0.952206
WN2001	MY2741	149104	2721186	0.945206
WN2001	MY508	44396	963993	0.953946
WN2001	MY518	122818	2675181	0.95409
WN2001	MY524	151448	2659806	0.943061
WN2001	MY538	128622	2598593	0.950503
WN2001	MY559	153076	2660070	0.942454
WN2001	MY561	155568	2693040	0.942233
WN2001	MY564	153745	2689481	0.942835
WN2001	MY570	161401	2753657	0.941387
WN2001	MY579	154086	2674921	0.942396
WN2001	MY589	147742	2743911	0.946156
WN2001	MY6	113809	2662657	0.957257
WN2001	MY673	100818	2135021	0.952779
WN2001	MY679	140541	2671724	0.947397
WN2001	MY684	134351	2558524	0.947489
WN2001	MY710	159747	2741491	0.94173
WN2001	MY713	161307	2758976	0.941534
WN2001	MY741	139559	2653064	0.947397
WN2001	MY772	136475	2775526	0.950829
WN2001	MY792	163505	2776836	0.941118
WN2001	MY795	136447	2690669	0.949289
WN2001	MY803	128927	2622700	0.950842
WN2001	MY804	82564	1598583	0.948352
WN2001	MY819	161554	2750609	0.941266
WN2001	MY864	163582	2774005	0.94103
WN2001	MY881	126505	2728229	0.953631
WN2001	MY882	152239	2751925	0.944679
WN2001	MY887	137160	2615219	0.947553
WN2001	MY904	15639	328822	0.952439
WN2001	MY920	153576	2802041	0.945191
WN2001	MY934	160737	2754928	0.941655
WN2001	MY965	158297	2725145	0.941912
WN2001	MY990	143144	2695070	0.946887
WN2001	MY991	130453	2552449	0.948891
WN2001	N2	128297	2508538	0.948856
WN2001	NIC1	149337	2831571	0.94726
WN2001	NIC1049	169407	2818936	0.939904
WN2001	NIC1107	169878	2843856	0.940265
WN2001	NIC166	126509	2433868	0.948021
WN2001	NIC195	147994	2496375	0.940716
WN2001	NIC196	151542	2538265	0.940297
WN2001	NIC197	142204	2440115	0.941722
WN2001	NIC198	130286	2315056	0.943722
WN2001	NIC199	131802	2568706	0.948689
WN2001	NIC2	154586	2860976	0.945967
WN2001	NIC200	134472	2602591	0.948331
WN2001	NIC207	137084	2665582	0.948573
WN2001	NIC231	130463	2606991	0.949956
WN2001	NIC232	141027	2748480	0.948689
WN2001	NIC236	119920	2401018	0.950055
WN2001	NIC237	129293	2518166	0.948656
WN2001	NIC242	138349	2604802	0.946887
WN2001	NIC251	193191	2625092	0.926406
WN2001	NIC252	136294	2554409	0.946644
WN2001	NIC255	131302	2649717	0.950447
WN2001	NIC256	141274	2425144	0.941746
WN2001	NIC258	153039	2567594	0.940396
WN2001	NIC259	127572	2525202	0.94948
WN2001	NIC260	158305	2783173	0.943121
WN2001	NIC261	172259	2662226	0.935295
WN2001	NIC262	167476	2524952	0.933672
WN2001	NIC263	143292	2447620	0.941457
WN2001	NIC265	169288	2590021	0.934638
WN2001	NIC266	145907	2641191	0.944757
WN2001	NIC267	130569	2676512	0.951217
WN2001	NIC268	155235	2679892	0.942074
WN2001	NIC269	141876	2692147	0.9473
WN2001	NIC270	133963	2726197	0.950861
WN2001	NIC271	155016	2539277	0.938953
WN2001	NIC272	153245	2626692	0.941659
WN2001	NIC273	156581	2661636	0.941171
WN2001	NIC274	168945	2822182	0.940137
WN2001	NIC275	128408	2384913	0.946158
WN2001	NIC276	137326	2766777	0.950366
WN2001	NIC277	117491	2720731	0.956816
WN2001	NIC3	161136	2810899	0.942675
WN2001	NIC4	160898	2809442	0.94273
WN2001	NIC501	142431	2705505	0.947355
WN2001	NIC508	131994	2803829	0.952924
WN2001	NIC511	144333	2822622	0.948866
WN2001	NIC512	128387	2761125	0.953502
WN2001	NIC513	155015	2821012	0.94505
WN2001	NIC514	131748	2719493	0.951554
WN2001	NIC515	133937	2744589	0.9512
WN2001	NIC521	149035	2725057	0.945309
WN2001	NIC522	144801	2722671	0.946817
WN2001	NIC523	164598	2798725	0.941188
WN2001	NIC526	149327	2766511	0.946023
WN2001	NIC527	153835	2777804	0.94462
WN2001	NIC528	144257	2805064	0.948573
WN2001	NIC529	144327	2819334	0.948808
WN2001	PB303	152992	2818454	0.945718
WN2001	PS2025	187597	2774156	0.932377
WN2001	PX174	156204	2798088	0.944175
WN2001	PX179	153442	2849871	0.946158
WN2001	QG2075	120255	2775444	0.956672
WN2001	QG536	155571	2812690	0.94469
WN2001	QG537	156662	2814853	0.944345
WN2001	QG538	151624	2784860	0.945554
WN2001	QG556	151454	2562969	0.940907
WN2001	QG557	135311	2551182	0.946961
WN2001	QG558	138461	2424525	0.942891
WN2001	QW947	142470	2662286	0.946486
WN2001	QX1211	385976	2693770	0.856715
WN2001	QX1212	137612	2803348	0.950912
WN2001	QX1213	137470	2801813	0.950935
WN2001	QX1214	137861	2803836	0.950831
WN2001	QX1215	378938	2680988	0.858657
WN2001	QX1216	343619	2518265	0.863549
WN2001	QX1233	151908	2780449	0.945366
WN2001	QX1791	219423	2746719	0.920115
WN2001	QX1792	188578	2785438	0.932299
WN2001	QX1793	184013	2780589	0.933822
WN2001	QX1794	190003	2673941	0.928943
WN2001	RC301	158504	2801886	0.94343
WN2002	AB1	92453	2736474	0.966215
WN2002	AB2	106930	2704980	0.960469
WN2002	AB3	99437	2619741	0.962043
WN2002	AB4	110562	2724941	0.959426
WN2002	BRC20067	91807	2601112	0.964705
WN2002	BRC20113	100730	2730131	0.963104
WN2002	BRC20231	184223	2628465	0.929912
WN2002	BRC20263	133859	2678075	0.950017
WN2002	CB4852	88060	2756100	0.968049
WN2002	CB4854	109745	2729059	0.959787
WN2002	CB4856	188886	2649702	0.928714
WN2002	CB4932	99329	2747598	0.963849
WN2002	CX11254	136940	2643824	0.948204
WN2002	CX11262	151039	2657553	0.943166
WN2002	CX11264	160673	2680800	0.940065
WN2002	CX11271	117899	2733996	0.956877
WN2002	CX11276	114622	2635834	0.956514
WN2002	CX11285	135349	2677038	0.949441
WN2002	CX11292	105689	2742044	0.961456
WN2002	CX11307	132440	2703375	0.951009
WN2002	CX11314	141273	2669410	0.947077
WN2002	CX11315	130379	2606355	0.949976
WN2002	DL200	111643	2671728	0.958213
